"country","iso","year","month","total","financial","humanitarian","military","commitments","to_be_allocated","gdp","pct_gdp"
"Portugal","PRT",2024,2,0.001372,0,0,0.001372,0.004116,0.002744,214.470701999996,0.000639714416564004
"Portugal","PRT",2024,3,0.174,0,0,0.174,0.1,-0.074,214.470701999996,0.0811299624505369
"Portugal","PRT",2024,5,0,0,0,0,0.026,0.026,214.470701999996,0
"Portugal","PRT",2024,7,0,0,0,0,0.321,0.321,214.470701999996,0
"Portugal","PRT",2024,11,0.052,0,0,0.052,0,-0.052,214.470701999996,0.0242457359047582
"Portugal","PRT",2025,2,0.000105,0.000105,0,0,0.000105,0,214.470701999996,0.0000489577359615309
"Portugal","PRT",2025,7,0.0205,0,0,0.0205,0,-0.0205,214.470701999996,0.00955841511629889
"Portugal","PRT",2025,10,0.06,0,0,0.06,0,-0.06,214.470701999996,0.0279758491208748
"Portugal","PRT",2025,12,0.0006,0,0.0006,0,0.0006,0,214.470701999996,0.000279758491208748
"Portugal","PRT",2026,3,0.00019,0,0.00019,0,0.00019,0,214.470701999996,0.0000885901888827702
"Portugal","PRT",2026,4,0.0006,0,0.0006,0,0.0006,0,214.470701999996,0.000279758491208748
"Romania","ROU",2022,2,0.003473,0,0.000473,0.003,0.003473,0,240.194370036461,0.00144591232486957
"Romania","ROU",2022,3,0.00101,0,0.00101,0,0.00101,0,240.194370036461,0.000420492786673845
"Romania","ROU",2022,4,0.003228,0,0.003228,0,0.003228,0,240.194370036461,0.00134391159938928
"Romania","ROU",2022,5,0.0032,0,0.0032,0,0.0032,0,240.194370036461,0.0013322543736201
"Romania","ROU",2022,10,0.000407,0,0,0.000407,0.000407,0,240.194370036461,0.000169446103144807
"Romania","ROU",2023,2,0.001019,0,0.001019,0,0.001019,0,240.194370036461,0.000424239752099651
"Romania","ROU",2023,3,0.114081,0,0.114081,0,0.114081,0,240.194370036461,0.0474952847490484
"Romania","ROU",2023,4,0.000757,0,0,0.000757,0.000757,0,240.194370036461,0.000315161425259505
"Romania","ROU",2024,9,0.360166,0,0,0.360166,0.360166,0,240.194370036461,0.149947727727893
"Romania","ROU",2025,12,0.05,0,0,0.05,0.05,0,240.194370036461,0.0208164745878141
"Slovakia","SVK",2022,2,0.0172,0,0,0.0172,0.0172,0,98.5229809999987,0.0174578558478658
"Slovakia","SVK",2022,3,0.0322,0,0,0.0322,0.0322,0,98.5229809999987,0.0326827301337953
"Slovakia","SVK",2022,4,0.073,0,0.005,0.068,0.073,0,98.5229809999987,0.0740943881915235
"Slovakia","SVK",2022,6,0.072167,0,0,0.072167,0.072167,0,98.5229809999987,0.0732489001728449
"Slovakia","SVK",2022,8,0.016633,0,0,0.016633,0.016633,0,98.5229809999987,0.0168823555998577
"Slovakia","SVK",2022,12,0.013,0,0.004,0.009,0.013,0,98.5229809999987,0.0131948910478056
"Slovakia","SVK",2023,2,0.0045,0,0,0.0045,0.0045,0,98.5229809999987,0.00456746228577885
"Slovakia","SVK",2023,3,0.472565,0,0,0.472565,0.472565,0,98.5229809999987,0.479649514462018
"Slovakia","SVK",2023,6,0.00604,0,0.00184,0.0042,0.00604,0,98.5229809999987,0.00613054937913427
"Slovakia","SVK",2023,7,0.005,0.005,0,0,0.005,0,98.5229809999987,0.00507495809530983
"Slovakia","SVK",2024,1,0.000203,0,0.000203,0,0.00061,0.000407,98.5229809999987,0.000206043298669579
"Slovakia","SVK",2024,11,0.0005,0,0.0005,0,0.0005,0,98.5229809999987,0.000507495809530983
"Slovakia","SVK",2024,12,0.00075,0,0.00075,0,0.00075,0,98.5229809999987,0.000761243714296474
"Slovakia","SVK",2025,4,0.0035,0,0.0035,0,0.0035,0,98.5229809999987,0.00355247066671688
"Slovakia","SVK",2025,10,0.002794,0,0.002794,0,0.0008,-0.001994,98.5229809999987,0.00283588658365913
"Slovakia","SVK",2026,2,0.000763,0,0.000763,0,0.000763,0,98.5229809999987,0.00077443860534428
"Slovakia","SVK",2026,4,0.03092,0.03092,0,0,0.0188,-0.01212,98.5229809999987,0.031383540861396
"Slovenia","SVN",2022,2,0.001263,0,0.001263,0,0.001263,0,52.2080679999991,0.00241916632502092
"Slovenia","SVN",2022,3,0.000363,0,0.000363,0,0.000363,0,52.2080679999991,0.000695294834507199
"Slovenia","SVN",2022,4,0.00182,0,0.00182,0,0.00182,0,52.2080679999991,0.00348605123637218
"Slovenia","SVN",2022,6,0.030135,0,0,0.030135,0.030135,0,52.2080679999991,0.0577209637407009
"Slovenia","SVN",2022,9,0.027379,0,0,0.027379,0.027379,0,52.2080679999991,0.0524420861541945
"Slovenia","SVN",2022,11,0.000134,0,0.000134,0,0.000134,0,52.2080679999991,0.00025666531080982
"Slovenia","SVN",2022,12,0.002146,0,0.002146,0,0.002146,0,52.2080679999991,0.0041104757984916
"Slovenia","SVN",2023,3,0.009876,0,0,0.009876,0.009876,0,52.2080679999991,0.0189166164892372
"Slovenia","SVN",2023,6,0.000228,0,0.000228,0,0.000228,0,52.2080679999991,0.000436714110930142
"Slovenia","SVN",2023,9,0.000206,0,0.000206,0,0.000206,0,52.2080679999991,0.000394575030050917
"Slovenia","SVN",2023,11,0.0052,0,0.0052,0,0.0052,0,52.2080679999991,0.00996014638963481
"Slovenia","SVN",2023,12,0.00305,0,0.00305,0,0.00305,0,52.2080679999991,0.00584200894007426
"Slovenia","SVN",2024,3,0.001,0,0,0.001,0.001,0,52.2080679999991,0.00191541276723746
"Slovenia","SVN",2024,6,0.0052,0,0.0052,0,0.0052,0,52.2080679999991,0.00996014638963481
"Slovenia","SVN",2024,10,0.0005,0,0.0005,0,0.0005,0,52.2080679999991,0.000957706383618731
"Slovenia","SVN",2025,7,0.004499,0,0.004499,0,0.007,0.002501,52.2080679999991,0.00861744203980135
"Slovenia","SVN",2025,9,0.001,0,0.001,0,0.001,0,52.2080679999991,0.00191541276723746
"Slovenia","SVN",2025,10,0.043,0,0,0.043,0.043,0,52.2080679999991,0.0823627489912109
"Slovenia","SVN",2026,2,0.004729,0,0.0005,0.004229,0.011429,0.0067,52.2080679999991,0.00905798697626596
"South Korea","KOR",2022,2,0.008817,0,0.008817,0,0.008817,0,1531.15257504184,0.00057584071918888
"South Korea","KOR",2022,3,0.000726,0,0,0.000726,0.000726,0,1531.15257504184,0.0000474152616684958
"South Korea","KOR",2022,4,0.029209,0,0.02773,0.001479,0.029209,0,1531.15257504184,0.0019076479036847
"South Korea","KOR",2022,5,0.001115,0,0,0.001115,0.001115,0,1531.15257504184,0.0000728209597250314
"South Korea","KOR",2022,6,0.048458,0,0.048458,0,0.048458,0,1531.15257504184,0.00316480544067764
"South Korea","KOR",2022,12,0.008311,0,0.008311,0,0.008311,0,1531.15257504184,0.00054279371863205
"South Korea","KOR",2023,2,0.121324,0,0.121324,0,0.121324,0,1531.15257504184,0.00792370414141678
"South Korea","KOR",2023,5,0,0,0,0,0,0,1531.15257504184,0
"South Korea","KOR",2023,7,0.045215,0.009043,0.036172,0,0.027129,-0.018086,1531.15257504184,0.00295300420983614
"South Korea","KOR",2023,8,0,0,0,0,0.529781,0.529781,1531.15257504184,0
"South Korea","KOR",2023,9,0,0,0,0,1.965591,1.965591,1531.15257504184,0
"South Korea","KOR",2024,2,0.02038,0,0.02038,0,0.02038,0,1531.15257504184,0.00133102346116246
"South Korea","KOR",2024,4,0.104402,0.093216,0,0.011186,0.011186,-0.093216,1531.15257504184,0.00681852362081859
"South Korea","KOR",2024,5,0.014798,0,0.014798,0,0,-0.014798,1531.15257504184,0.000966461490592838
"South Korea","KOR",2024,6,0.001162,0,0.001162,0,0,-0.001162,1531.15257504184,0.0000758905427807053
"South Korea","KOR",2024,7,0.009222,0,0.009222,0,0,-0.009222,1531.15257504184,0.000602291381689901
"South Korea","KOR",2024,8,0.007265,0,0.007265,0,0,-0.007265,1531.15257504184,0.000474479168073859
"South Korea","KOR",2024,10,0.091707,0.091707,0,0,0,-0.091707,1531.15257504184,0.00598940964439771
"South Korea","KOR",2025,1,0.02008,0,0.02008,0,0,-0.02008,1531.15257504184,0.00131143037782837
"South Korea","KOR",2025,4,0.093419,0,0.093419,0,0,-0.093419,1531.15257504184,0.00610122083995758
"South Korea","KOR",2025,9,0.000381,0,0.000381,0,0,-0.000381,1531.15257504184,0.0000248832158342932
"South Korea","KOR",2025,10,0.000477,0,0.000477,0,0,-0.000477,1531.15257504184,0.0000311530025012018
"South Korea","KOR",2025,11,0.012154,0,0.012154,0,0,-0.012154,1531.15257504184,0.000793781116141732
"South Korea","KOR",2025,12,0.000171,0,0.000171,0,0,-0.000171,1531.15257504184,0.0000111680575004308
"South Korea","KOR",2026,3,0.006921,0.006921,0,0,0.006921,0,1531.15257504184,0.000452012432517437
"South Korea","KOR",2026,4,0.000916,0,0.000916,0,0.000916,0,1531.15257504184,0.0000598242144467522
"Spain","ESP",2022,2,0.00015,0,0.00015,0,0.00015,0,1206.84199999998,0.0000124291332253934
"Spain","ESP",2022,3,0.097815,0,0.071824,0.025991,0.097814,-0.000001,1206.84199999998,0.00810503777627905
"Spain","ESP",2022,4,0.030033,0,0.001624,0.028409,0.030032,-0.000001,1206.84199999998,0.00248856105438827
"Spain","ESP",2022,6,0.170387,0,0,0.170387,0.170387,0,1206.84199999998,0.0141184181525007
"Spain","ESP",2022,7,0.150816,0.1497,0,0.001116,0.150816,0,1206.84199999998,0.0124967477101396
"Spain","ESP",2022,8,0.008305,0,0,0.008305,0.008305,0,1206.84199999998,0.000688159676245949
"Spain","ESP",2022,10,0.204918,0,0,0.204918,0.204918,0,1206.84199999998,0.0169796874818745
"Spain","ESP",2022,11,0.070217,0,0,0.070217,0.070217,0,1206.84199999998,0.005818242984583
"Spain","ESP",2022,12,0.112805,0.1,0,0.012805,0.112805,0,1206.84199999998,0.0093471224899367
"Spain","ESP",2023,1,0.024354,0,0.0045,0.019854,0.024354,0,1206.84199999998,0.00201799407047488
"Spain","ESP",2023,2,0.00106,0,0,0.00106,0.00106,0,1206.84199999998,0.0000878325414594468
"Spain","ESP",2023,4,0.10419,0.1,0.00419,0,0.10419,0,1206.84199999998,0.00863327593835827
"Spain","ESP",2023,6,0.081001,0,0,0.081001,0.081001,0,1206.84199999998,0.00671181480260062
"Spain","ESP",2023,7,0.07,0.07,0,0,0.07,0,1206.84199999998,0.00580026217185026
"Spain","ESP",2023,9,0.005654,0,0,0.005654,0.005654,0,1206.84199999998,0.000468495461709163
"Spain","ESP",2023,10,0.086627,0,0.00142,0.085207,0.086627,0,1206.84199999998,0.00717799015944104
"Spain","ESP",2024,1,0.000104,0,0,0.000104,0,-0.000104,1206.84199999998,0.0000086175323696061
"Spain","ESP",2024,2,0.006621,0,0,0.006621,0,-0.006621,1206.84199999998,0.000548621940568866
"Spain","ESP",2024,3,0.037364,0,0,0.037364,0,-0.037364,1206.84199999998,0.00309601422555733
"Spain","ESP",2024,5,0.069,0.051,0.0165,0.0015,1.0196,0.9506,1206.84199999998,0.00571740128368097
"Spain","ESP",2024,7,0.029209,0,0,0.029209,0,-0.029209,1206.84199999998,0.00242028368253678
"Spain","ESP",2024,8,0.00036,0,0.00036,0,0.00036,0,1206.84199999998,0.0000298299197409442
"Spain","ESP",2025,1,0.00565,0,0.00565,0,0.00565,0,1206.84199999998,0.000468164018156486
"Spain","ESP",2025,2,0,0,0,0,1,1,1206.84199999998,0
"Spain","ESP",2025,8,0.00435,0,0.00435,0,0.00435,0,1206.84199999998,0.000360444863536409
"Spain","ESP",2025,10,0.001745,0,0.001745,0,0.001745,0,1206.84199999998,0.00014459224985541
"Spain","ESP",2025,11,0.817,0,0.202,0.615,0.2,-0.617,1206.84199999998,0.0676973456343095
"Spain","ESP",2026,1,0.037,0,0,0.037,0,-0.037,1206.84199999998,0.00306585286226371
"Spain","ESP",2026,2,0.001,0,0.001,0,0.001,0,1206.84199999998,0.0000828608881692895
"Spain","ESP",2026,3,0.012978,0,0,0.012978,0,-0.012978,1206.84199999998,0.00107536860666104
"Spain","ESP",2026,4,0.039443,0,0,0.039443,1,0.960557,1206.84199999998,0.00326828201206129
"Sweden","SWE",2022,2,0.085436,0,0,0.085436,0.085436,0,537.450018220908,0.015896547977208
"Sweden","SWE",2022,3,0.045376,0.045376,0,0,0.045376,0,537.450018220908,0.00844283160510548
"Sweden","SWE",2022,4,0,0,0,0,0,0,537.450018220908,0
"Sweden","SWE",2022,5,0.075538,0,0.075538,0,0.075538,0,537.450018220908,0.0140548883503715
"Sweden","SWE",2022,6,0.094336,0,0.009434,0.084902,0.094335,-0.000001,537.450018220908,0.0175525159180895
"Sweden","SWE",2022,7,0.054628,0,0,0.054628,0.054628,0,537.450018220908,0.0101642940083679
"Sweden","SWE",2022,8,0.09522,0.04761,0,0.04761,0.095219,-0.000001,537.450018220908,0.0177169963292962
"Sweden","SWE",2022,9,0.009845,0,0.009845,0,0.009845,0,537.450018220908,0.00183179824471667
"Sweden","SWE",2022,11,0.304233,0.012868,0.015625,0.27574,0.304233,0,537.450018220908,0.0566067521975506
"Sweden","SWE",2022,12,0.054615,0.054615,0,0,0.054615,0,537.450018220908,0.0101618751787913
"Sweden","SWE",2023,1,0.385539,0,0.001785,0.383754,0.383754,-0.001785,537.450018220908,0.0717348566246642
"Sweden","SWE",2023,2,0.648425,0,0.046543,0.601882,0.601882,-0.046543,537.450018220908,0.120648428322032
"Sweden","SWE",2023,5,0.011,0,0.011,0,0.011,0,537.450018220908,0.0020467019494041
"Sweden","SWE",2023,6,0.045822,0,0.024412,0.02141,0.02141,-0.024412,537.450018220908,0.00852581606596314
"Sweden","SWE",2023,7,0,0,0,0,0.522,0.522,537.450018220908,0
"Sweden","SWE",2023,8,0.275151,0,0,0.275151,0.275151,0,537.450018220908,0.0511956443709533
"Sweden","SWE",2023,10,0.188886,0,0,0.188886,0.188886,0,537.450018220908,0.0351448494922857
"Sweden","SWE",2023,12,0.116042,0.107116,0.008926,0,0.107116,-0.008926,537.450018220908,0.0215912170557046
"Sweden","SWE",2024,1,0.004431,0,0,0.004431,0.004431,0,537.450018220908,0.000824448757982687
"Sweden","SWE",2024,2,0.63769,0,0.006578,0.631112,0.631112,-0.006578,537.450018220908,0.118651033283227
"Sweden","SWE",2024,3,0.033538,0,0.003538,0.03,0.033538,0,537.450018220908,0.00624020817991951
"Sweden","SWE",2024,4,0.025901,0,0.025901,0,0.000262,-0.025639,537.450018220908,0.00481923883559232
"Sweden","SWE",2024,5,1.186459,0,0.067564,1.118895,9.166333,7.979874,537.450018220908,0.220757086198912
"Sweden","SWE",2024,7,0.001515,0,0.001515,0,0,-0.001515,537.450018220908,0.000281886677577019
"Sweden","SWE",2024,8,0.000873,0,0.000873,0,0,-0.000873,537.450018220908,0.000162433709257252
"Sweden","SWE",2024,9,0.185072,0,0.044199,0.140873,0,-0.185072,537.450018220908,0.0344352021072832
"Sweden","SWE",2024,10,0.110045,0,0.047045,0.063,0,-0.110045,537.450018220908,0.0204753923656522
"Sweden","SWE",2024,11,0.223852,0,0.004317,0.219535,0,-0.223852,537.450018220908,0.0416507567980005
"Sweden","SWE",2025,1,1.09585,0,0,1.09585,0,-1.09585,537.450018220908,0.203898030114044
"Sweden","SWE",2025,2,0.009558,0,0.009558,0,0,-0.009558,537.450018220908,0.00177839793021858
"Sweden","SWE",2025,3,1.044298,0.009118,0.043396,0.991784,0.043396,-1.000902,537.450018220908,0.194306068396255
"Sweden","SWE",2025,5,0.367056,0,0,0.367056,0,-0.367056,537.450018220908,0.0682958391582246
"Sweden","SWE",2025,6,0.052228,0,0.002271,0.049957,0.002271,-0.049957,537.450018220908,0.00971774085577065
"Sweden","SWE",2025,7,0.16868,0.02,0.014734,0.133946,0.02,-0.14868,537.450018220908,0.0313852440750439
"Sweden","SWE",2025,8,0.236428,0,0,0.236428,0.00896,-0.227468,537.450018220908,0.0439906953176102
"Sweden","SWE",2025,9,0.940421,0,0.104087,0.836334,0,-0.940421,537.450018220908,0.174978317632777
"Sweden","SWE",2025,11,0,0,0,0,0,0,537.450018220908,0
"Sweden","SWE",2025,12,0.167775,0,0.167775,0,6.346799,6.179024,537.450018220908,0.031216856323752
"Sweden","SWE",2026,2,1.33849,0,0.127832,1.210658,0,-1.33849,537.450018220908,0.249044553841626
"Sweden","SWE",2026,3,0.265192,0.236,0.029192,0,0.236,-0.029192,537.450018220908,0.0493426348514883
"Sweden","SWE",2026,4,0.008897,0,0.008897,0,0.000314,-0.008583,537.450018220908,0.00165540974944075
"Switzerland","CHE",2022,2,0.002868,0.002868,0,0,0.002868,0,676.936558740257,0.00042367338016685
"Switzerland","CHE",2022,3,0.058563,0,0.058563,0,0.058563,0,676.936558740257,0.00865117997305134
"Switzerland","CHE",2022,7,0.056981,0.056981,0,0,0.056981,0,676.936558740257,0.0084174800820388
"Switzerland","CHE",2022,8,0.021981,0,0.021981,0,0.021981,0,676.936558740257,0.00324712851096497
"Switzerland","CHE",2022,11,0.10161,0,0.10161,0,0.10161,0,676.936558740257,0.0150102692324803
"Switzerland","CHE",2022,12,0.085657,0.037507,0.04815,0,0.085657,0,676.936558740257,0.0126536229863849
"Switzerland","CHE",2023,2,0.115095,0,0.115095,0,0.115095,0,676.936558740257,0.0170023318306498
"Switzerland","CHE",2023,4,0.162509,0,0.162509,0,1.17819,1.015681,676.936558740257,0.0240065332418182
"Switzerland","CHE",2023,6,0.001229,0,0.001229,0,0,-0.001229,676.936558740257,0.000181553202309993
"Switzerland","CHE",2023,7,0.019973,0,0.019973,0,0,-0.019973,676.936558740257,0.00295049805511593
"Switzerland","CHE",2023,9,0.001229,0,0.001229,0,0.105396,0.104167,676.936558740257,0.000181553202309993
"Switzerland","CHE",2023,10,0.009836,0.009836,0,0,0.009836,0,676.936558740257,0.00145301651580235
"Switzerland","CHE",2023,12,0.031775,0,0.031775,0,0.031775,0,676.936558740257,0.00469394060488203
"Switzerland","CHE",2024,1,0.055085,0,0.055085,0,0.055085,0,676.936558740257,0.0081373947512172
"Switzerland","CHE",2024,3,0.000932,0,0.000932,0,0.000932,0,676.936558740257,0.000137679076121166
"Switzerland","CHE",2024,6,0.0052,0.0052,0,0,0.051999,0.046799,676.936558740257,0.000768166519130969
"Switzerland","CHE",2024,8,0.015481,0,0.015481,0,0.015481,0,676.936558740257,0.00228692036205126
"Switzerland","CHE",2024,9,0.112902,0.112902,0,0,0.112902,0,676.936558740257,0.0166783723736394
"Switzerland","CHE",2024,10,0.03793,0,0.03793,0,0.005966,-0.031964,676.936558740257,0.00560318385973801
"Switzerland","CHE",2024,12,0.056562,0,0.056562,0,0.056562,0,676.936558740257,0.00835558358751652
"Switzerland","CHE",2025,2,0,0,0,0,1.859042,1.859042,676.936558740257,0
"Switzerland","CHE",2025,7,0,0,0,0,1.876737,1.876737,676.936558740257,0
"Switzerland","CHE",2025,8,0.09929,0,0.09929,0,0,-0.09929,676.936558740257,0.0146675487854835
"Switzerland","CHE",2025,9,0.051874,0,0.051874,0,0,-0.051874,676.936558740257,0.00766305192565383
"Switzerland","CHE",2025,10,0.005416,0,0.005416,0,0,-0.005416,676.936558740257,0.000800074974541025
"Switzerland","CHE",2025,11,0.017331,0,0.017331,0,0,-0.017331,676.936558740257,0.00256021037366516
"Switzerland","CHE",2026,2,0.03501,0,0.03501,0,0,-0.03501,676.936558740257,0.00517182881437985
"Switzerland","CHE",2026,4,0.217074,0,0.217074,0,0,-0.217074,676.936558740257,0.0320671113411223
"Taiwan","TWN",2022,2,0.000238,0,0.000238,0,0.000238,0,655.257957640088,0.0000363215733933483
"Taiwan","TWN",2022,4,0.007857,0,0.007857,0,0.007857,0,655.257957640088,0.00119906975693923
"Taiwan","TWN",2022,5,0.004538,0,0.004538,0,0.004538,0,655.257957640088,0.00069255168092023
"Taiwan","TWN",2022,6,0.000473,0,0.000473,0,0.000473,0,655.257957640088,0.000072185311827957
"Taiwan","TWN",2022,10,0,0,0,0,0.056994,0.056994,655.257957640088,0
"Taiwan","TWN",2022,12,0.000944,0,0.000944,0,0,-0.000944,655.257957640088,0.000144065400350088
"Taiwan","TWN",2023,1,0.001857,0,0.001857,0,0,-0.001857,655.257957640088,0.000283399839459865
"Taiwan","TWN",2023,6,0.004382,0,0.004382,0,0,-0.004382,655.257957640088,0.000668744263065766
"Taiwan","TWN",2023,7,0.005878,0,0.005878,0,0,-0.005878,655.257957640088,0.000897051295823956
"Taiwan","TWN",2023,8,0.00055,0,0.00055,0,0,-0.00055,655.257957640088,0.0000839364091022756
"Taiwan","TWN",2024,6,0.001115,0,0.001115,0,0.001115,0,655.257957640088,0.00017016199299825
"Taiwan","TWN",2024,8,0.00025,0,0.00025,0,0,-0.00025,655.257957640088,0.0000381529132283071
"Taiwan","TWN",2024,11,0.004704,0,0.004704,0,0.004704,0,655.257957640088,0.000717885215303826
"Taiwan","TWN",2024,12,0.008772,0.004,0.004772,0,0.008772,0,655.257957640088,0.00133870941935484
"Taiwan","TWN",2025,1,0.000541,0,0.000541,0,0.000541,0,655.257957640088,0.0000825629042260565
"Taiwan","TWN",2025,5,0.001773,0,0.001773,0,0.001773,0,655.257957640088,0.000270580460615154
"Taiwan","TWN",2025,7,0.003926,0,0.003926,0,0.003926,0,655.257957640088,0.000599153349337334
"Taiwan","TWN",2026,1,0.0049,0,0.0049,0,0.0049,0,655.257957640088,0.000747797099274819
"Turkiye","TUR",2022,2,0.000219,0,0.000219,0,0.000219,0,692.48944671202,0.0000316250306831136
"Turkiye","TUR",2022,3,0.004323,0,0.004323,0,0.004323,0,692.48944671202,0.000624269441292694
"Turkiye","TUR",2022,8,0.066243,0,0,0.066243,0.066243,0,692.48944671202,0.00956592195224426
"United Kingdom","GBR",2022,2,0.263842,0.140833,0.04774,0.075269,0.263841,-0.000001,2647.56154520574,0.00996547183115614
"United Kingdom","GBR",2022,3,0.922018,0.123269,0.175757,0.622992,0.922017,-0.000001,2647.56154520574,0.0348251772152232
"United Kingdom","GBR",2022,4,1.018775,0.808223,0.011954,0.198598,1.018775,0,2647.56154520574,0.0384797475943409
"United Kingdom","GBR",2022,5,0.472411,0.047266,0,0.425145,1.577335,1.104924,2647.56154520574,0.017843249040063
"United Kingdom","GBR",2022,6,0.096293,0,0.011661,0.084632,1.177718,1.081425,2647.56154520574,0.00363704481863205
"United Kingdom","GBR",2022,7,0.232194,0,0.005885,0.226309,0.005885,-0.226309,2647.56154520574,0.00877010774010002
"United Kingdom","GBR",2022,8,0.447489,0,0,0.447489,0,-0.447489,2647.56154520574,0.0169019300348399
"United Kingdom","GBR",2022,9,0.504858,0.504858,0,0,3.134543,2.629685,2647.56154520574,0.0190687918441106
"United Kingdom","GBR",2022,10,0.312049,0,0.003664,0.308385,0.003664,-0.308385,2647.56154520574,0.0117862793620441
"United Kingdom","GBR",2022,11,0.284409,0,0.011509,0.2729,0.011509,-0.2729,2647.56154520574,0.0107422998538037
"United Kingdom","GBR",2022,12,1.403463,0.472197,0,0.931266,0.472197,-0.931266,2647.56154520574,0.0530096458962936
"United Kingdom","GBR",2023,1,0.910039,0,0,0.910039,0,-0.910039,2647.56154520574,0.0343727231439782
"United Kingdom","GBR",2023,2,0.282326,0,0,0.282326,0,-0.282326,2647.56154520574,0.0106636236846408
"United Kingdom","GBR",2023,3,0.011339,0,0.011339,0,0.011339,0,2647.56154520574,0.000428280884368218
"United Kingdom","GBR",2023,4,0.364707,0,0,0.364707,0,-0.364707,2647.56154520574,0.0137752038535391
"United Kingdom","GBR",2023,5,0.042073,0.018699,0.023374,0,0.042074,0.000001,2647.56154520574,0.00158912264291596
"United Kingdom","GBR",2023,6,0.97465,0.46126,0.15234,0.36105,3.510442,2.535792,2647.56154520574,0.0368131196710013
"United Kingdom","GBR",2023,7,0.100561,0,0.006149,0.094412,0.006149,-0.094412,2647.56154520574,0.00379824975861649
"United Kingdom","GBR",2023,8,0.223536,0.223536,0,0,0.223536,0,2647.56154520574,0.00844308984638275
"United Kingdom","GBR",2023,10,0.050692,0,0.050692,0,0,-0.050692,2647.56154520574,0.00191466748305792
"United Kingdom","GBR",2023,12,0.578346,0,0.042649,0.535697,0,-0.578346,2647.56154520574,0.0218444780272353
"United Kingdom","GBR",2024,1,0.399426,0,0.020961,0.378465,2.932234,2.532808,2647.56154520574,0.0150865614709992
"United Kingdom","GBR",2024,2,0.378062,0,0.009945,0.368117,0.009945,-0.368117,2647.56154520574,0.0142796302765691
"United Kingdom","GBR",2024,3,0.474605,0.474605,0,0,0,-0.474605,2647.56154520574,0.0179261177463249
"United Kingdom","GBR",2024,4,0.827302,0,0,0.827302,9.339503,8.512201,2647.56154520574,0.0312476966398797
"United Kingdom","GBR",2024,6,0.285906,0,0.285906,0,0.285906,0,2647.56154520574,0.0107988424487327
"United Kingdom","GBR",2024,7,0.290952,0,0,0.290952,4.150274,3.859322,2647.56154520574,0.0109894329190142
"United Kingdom","GBR",2024,9,1.009465,0.4358,0.023804,0.549861,0.023804,-0.985661,2647.56154520574,0.038128103266493
"United Kingdom","GBR",2024,10,0,0,0,0,2.706721,2.706721,2647.56154520574,0
"United Kingdom","GBR",2024,11,0.010194,0,0.001199,0.008995,0.001199,-0.008995,2647.56154520574,0.000385033542221503
"United Kingdom","GBR",2024,12,0.326108,0.00668,0.047703,0.271725,0.054383,-0.271725,2647.56154520574,0.0123172962906386
"United Kingdom","GBR",2025,1,0.092363,0,0.004171,0.088192,0.004171,-0.088192,2647.56154520574,0.00348860634296691
"United Kingdom","GBR",2025,2,0.267241,0,0.062597,0.204644,0.062597,-0.204644,2647.56154520574,0.0100938541158345
"United Kingdom","GBR",2025,3,2.809951,0,0,2.809951,0,-2.809951,2647.56154520574,0.106133547871184
"United Kingdom","GBR",2025,4,1.290721,0,0,1.290721,0,-1.290721,2647.56154520574,0.0487513124043241
"United Kingdom","GBR",2025,5,0.028927,0,0.028927,0,0.028927,0,2647.56154520574,0.00109259027622537
"United Kingdom","GBR",2025,6,0.541298,0,0,0.541298,0,-0.541298,2647.56154520574,0.0204451526719065
"United Kingdom","GBR",2025,7,0.043762,0.03,0.013762,0,0.357749,0.313987,2647.56154520574,0.00165291719390793
"United Kingdom","GBR",2025,9,0.180678,0,0.163416,0.017262,0,-0.180678,2647.56154520574,0.00682431727893826
"United Kingdom","GBR",2025,11,0.02091,0,0.02091,0,0,-0.02091,2647.56154520574,0.000789783339989368
"United Kingdom","GBR",2025,12,0.513407,0.005978,0.019429,0.488,0.005978,-0.507429,2647.56154520574,0.0193916927419379
"United Kingdom","GBR",2026,1,0.023034,0,0.023034,0,0,-0.023034,2647.56154520574,0.000870008103936638
"United Kingdom","GBR",2026,2,0.698869,0,0.078404,0.620465,0,-0.698869,2647.56154520574,0.02639670459278
"United Kingdom","GBR",2026,3,0.116298,0,0.000289,0.116009,0,-0.116298,2647.56154520574,0.00439264576155349
"United Kingdom","GBR",2026,4,1.172555,0,0,1.172555,0,-1.172555,2647.56154520574,0.0442881111535741
"United States","USA",2022,2,0.356201,0,0.047611,0.30859,0.047611,-0.30859,19712.7639612384,0.00180695614628373
"United States","USA",2022,3,1.073926,0,0.166399,0.907527,8.35683,7.282904,19712.7639612384,0.00544787124784573
"United States","USA",2022,4,2.760951,0.462161,0,2.29879,7.041118,4.280167,19712.7639612384,0.0140059050340628
"United States","USA",2022,5,1.076552,0.472657,0.367567,0.236328,7.457419,6.380867,19712.7639612384,0.00546119256597831
"United States","USA",2022,6,4.638028,1.230383,0.213382,3.194263,0.213382,-4.424646,19712.7639612384,0.023528045124062
"United States","USA",2022,7,3.517088,1.670121,0.383155,1.463812,0.383155,-3.133933,19712.7639612384,0.0178416786550873
"United States","USA",2022,8,9.692332,4.442937,0.011666,5.237729,0.011666,-9.680666,19712.7639612384,0.049167798179181
"United States","USA",2022,9,2.434176,0,0.0361,2.398076,11.344922,8.910746,19712.7639612384,0.012348222729123
